traj_side_20_x,traj_side_40_x,traj_side_60_x,traj_side_20_y,traj_side_40_y,traj_side_60_y,traj_dir_20_x,traj_dir_40_x,traj_dir_60_x,traj_dir_20_y,traj_dir_40_y,traj_dir_60_y,loc_pos_feet_right_x,loc_pos_feet_right_z,loc_pos_feet_right_y,loc_pos_feet_left_x,loc_pos_feet_left_z,loc_pos_feet_left_y,loc_vel_feet_right_x,loc_vel_feet_right_z,loc_vel_feet_right_y,loc_vel_feet_left_x,loc_vel_feet_left_z,loc_vel_feet_left_y,loc_vel_pelvis_x,loc_vel_pelvis_z,loc_vel_pelvis_y
-0.973055,-2.587042,-4.859304,14.265267,48.509888,107.698936,-0.018391,-0.032708,-0.035397,0.999831,0.999465,0.999373,-7.867096,11.242455,8.392748,9.235722,16.19313,-0.908653,0.006468,0.029121,-0.054482,-0.064746,-0.003071,0.628726,-0.034047,0.05526,0.221626
-0.970962,-2.583842,-4.856494,14.258981,48.500145,107.688194,-0.018442,-0.032724,-0.035413,0.99983,0.999464,0.999373,-7.869929,11.242271,8.400655,9.236323,16.187859,-0.910467,0.006455,0.029156,-0.054405,-0.064098,-0.002926,0.627397,-0.033908,0.055175,0.221309
-0.969201,-2.581251,-4.854325,14.253386,48.491653,107.678902,-0.018491,-0.03274,-0.035428,0.999829,0.999464,0.999372,-7.872386,11.242073,8.407193,9.237018,16.182899,-0.912078,0.006438,0.029195,-0.054335,-0.063512,-0.00278,0.626176,-0.033784,0.055106,0.22102
-0.96771,-2.579154,-4.852668,14.248359,48.484165,107.670746,-0.01854,-0.032756,-0.035442,0.999828,0.999463,0.999372,-7.874528,11.241859,8.412549,9.237758,16.178223,-0.913472,0.006419,0.029238,-0.05427,-0.06298,-0.002636,0.625049,-0.033672,0.05505,0.220755
-0.966085,-2.576754,-4.850639,14.243304,48.476433,107.662247,-0.018583,-0.03277,-0.035456,0.999827,0.999463,0.999371,-7.876415,11.241844,8.417643,9.238534,16.173988,-0.914696,0.006408,0.029272,-0.054199,-0.062456,-0.002494,0.623942,-0.033559,0.054993,0.220495
-0.964401,-2.574153,-4.848326,14.2383,48.468681,107.653694,-0.01862,-0.032781,-0.035468,0.999827,0.999463,0.999371,-7.878203,11.241951,8.422688,9.23936,16.170082,-0.915634,0.006402,0.029301,-0.054131,-0.061947,-0.002364,0.622866,-0.033449,0.054936,0.220241
-0.962698,-2.571517,-4.845947,14.233443,48.461121,107.645355,-0.018655,-0.032792,-0.03548,0.999826,0.999462,0.99937,-7.879864,11.242172,8.427657,9.240257,16.16642,-0.916409,0.006397,0.029329,-0.054066,-0.061451,-0.002238,0.621822,-0.03334,0.054882,0.219997
-0.961014,-2.568923,-4.843588,14.228769,48.453835,107.637314,-0.018689,-0.032802,-0.035491,0.999825,0.999462,0.99937,-7.881385,11.242485,8.432487,9.241233,16.162971,-0.917095,0.006392,0.029357,-0.054003,-0.060969,-0.002115,0.620813,-0.033232,0.054831,0.219763
-0.959365,-2.566402,-4.84129,14.224281,48.446838,107.629585,-0.018723,-0.032812,-0.035502,0.999825,0.999461,0.99937,-7.882767,11.242851,8.437136,9.242274,16.159691,-0.917738,0.006388,0.029383,-0.053943,-0.060504,-0.001993,0.619838,-0.033126,0.054785,0.219539
-0.957768,-2.563978,-4.839075,14.219974,48.440109,107.622169,-0.018755,-0.032822,-0.035512,0.999824,0.999461,0.999369,-7.884019,11.243263,8.44159,9.243373,16.156578,-0.918355,0.006384,0.02941,-0.053885,-0.060055,-0.001874,0.618896,-0.033024,0.054743,0.219325
-0.956227,-2.561652,-4.836946,14.215829,48.433651,107.615051,-0.018786,-0.032831,-0.035521,0.999824,0.999461,0.999369,-7.885155,11.243706,8.445847,9.244514,16.153618,-0.918962,0.006381,0.029435,-0.053828,-0.059624,-0.001757,0.617986,-0.032924,0.054704,0.219119
-0.954808,-2.559549,-4.83504,14.211948,48.42765,107.608459,-0.018817,-0.03284,-0.03553,0.999823,0.999461,0.999369,-7.886195,11.244133,8.449784,9.245665,16.15078,-0.919532,0.006375,0.029462,-0.053776,-0.059217,-0.001643,0.617121,-0.03283,0.054672,0.218924
-0.953511,-2.557658,-4.833349,14.208309,48.422081,107.602348,-0.018848,-0.032849,-0.035538,0.999822,0.99946,0.999368,-7.887145,11.244545,8.453373,9.246804,16.148048,-0.920054,0.006368,0.029491,-0.053726,-0.058835,-0.001532,0.6163,-0.032742,0.054644,0.21874
-0.952314,-2.555948,-4.831836,14.204886,48.41687,107.596649,-0.018877,-0.032857,-0.035546,0.999822,0.99946,0.999368,-7.888009,11.244934,8.456636,9.247919,16.145439,-0.920524,0.006361,0.029519,-0.053679,-0.058474,-0.001422,0.615518,-0.032659,0.05462,0.218566
-0.951066,-2.554135,-4.830204,14.201464,48.411549,107.590797,-0.018904,-0.032865,-0.035554,0.999821,0.99946,0.999368,-7.888783,11.245384,8.45991,9.248995,16.143028,-0.921024,0.006357,0.029544,-0.05363,-0.058119,-0.001316,0.614753,-0.032575,0.054595,0.218395
-0.721143,-2.205608,-4.421494,14.175918,48.460117,107.652176,-0.016775,-0.031415,-0.035563,0.999859,0.999506,0.999367,-7.919463,11.127449,8.346229,9.397491,16.323975,-0.313077,-0.007037,0.0252,-0.023185,-0.071928,-0.009385,0.634087,-0.017599,0.050458,0.229375
-0.62883,-2.010363,-4.192388,14.189705,48.483318,107.673218,-0.016408,-0.031262,-0.03558,0.999865,0.999511,0.999367,-7.954682,11.11097,8.281274,9.480312,16.398392,0.175233,-0.006099,0.025154,-0.022811,-0.058033,-0.014892,0.641158,-0.014177,0.046674,0.230456
-0.575156,-1.901399,-4.067019,14.189227,48.479145,107.664597,-0.016332,-0.031214,-0.035597,0.999867,0.999513,0.999366,-7.983918,11.120262,8.247657,9.526908,16.416466,0.534091,-0.005535,0.024983,-0.022526,-0.049667,-0.017261,0.642294,-0.012319,0.043964,0.230718
-0.541652,-1.83594,-3.992856,14.185242,48.468861,107.650208,-0.016328,-0.031195,-0.035614,0.999867,0.999513,0.999366,-8.0068,11.1325,8.231159,9.55384,16.410606,0.786529,-0.005188,0.024849,-0.022259,-0.044616,-0.018445,0.641532,-0.011133,0.042163,0.230736
-0.519699,-1.794261,-3.946287,14.181077,48.45911,107.637314,-0.016346,-0.03119,-0.03563,0.999866,0.999514,0.999365,-8.023792,11.14222,8.223328,9.570653,16.396919,0.959705,-0.004954,0.024749,-0.022045,-0.041381,-0.019035,0.640326,-0.010326,0.040999,0.230686
-0.504756,-1.766552,-3.915753,14.177608,48.45145,107.627403,-0.016369,-0.031192,-0.035644,0.999866,0.999513,0.999365,-8.03582,11.14901,8.21972,9.582203,16.382591,1.076631,-0.00479,0.024675,-0.021882,-0.039202,-0.01931,0.639175,-0.009749,0.040249,0.230628
-0.494264,-1.747498,-3.895064,14.174885,48.445766,107.620155,-0.016394,-0.031197,-0.035658,0.999866,0.999513,0.999364,-8.043943,11.153633,8.218164,9.590853,16.370323,1.154759,-0.004673,0.024619,-0.021759,-0.037668,-0.019418,0.638217,-0.009322,0.039759,0.230577
-0.486684,-1.734002,-3.880654,14.172735,48.44154,107.614838,-0.016418,-0.031205,-0.035672,0.999865,0.999513,0.999364,-8.049159,11.156868,8.217659,9.597748,16.360748,1.206588,-0.004589,0.024577,-0.021665,-0.036542,-0.019438,0.637457,-0.008994,0.039432,0.230531
-0.481051,-1.724171,-3.870353,14.170945,48.438251,107.610741,-0.016441,-0.031214,-0.035684,0.999865,0.999513,0.999363,-8.0523,11.159302,8.217773,9.603462,16.353653,1.240793,-0.004527,0.024543,-0.021591,-0.035684,-0.019413,0.636855,-0.008736,0.039207,0.230487
-0.476669,-1.71666,-3.862648,14.169238,48.435238,107.607079,-0.016461,-0.031224,-0.035697,0.999864,0.999512,0.999363,-8.054017,11.161316,8.218486,9.60832,16.348595,1.263229,-0.004478,0.024513,-0.02153,-0.034998,-0.019367,0.636353,-0.008523,0.039043,0.230439
-0.473157,-1.710735,-3.856696,14.167551,48.432343,107.603592,-0.016479,-0.031233,-0.035708,0.999864,0.999512,0.999362,-8.054827,11.163094,8.219722,9.612526,16.345039,1.277874,-0.004439,0.024484,-0.021481,-0.034431,-0.019314,0.63592,-0.008345,0.038918,0.230384
-0.47037,-1.70613,-3.852201,14.165869,48.429504,107.600235,-0.016496,-0.031242,-0.035719,0.999864,0.999512,0.999362,-8.055088,11.16468,8.221324,9.616175,16.342514,1.287261,-0.004411,0.024459,-0.02144,-0.033961,-0.019257,0.635534,-0.008199,0.038822,0.230326
-0.468114,-1.702502,-3.848784,14.16419,48.426682,107.596916,-0.016512,-0.03125,-0.03573,0.999864,0.999512,0.999362,-8.055019,11.166115,8.223208,9.619354,16.340691,1.293089,-0.004389,0.024439,-0.021406,-0.033563,-0.0192,0.635177,-0.008075,0.038745,0.230263
-0.466253,-1.699599,-3.846161,14.1625,48.423862,107.593628,-0.016527,-0.031259,-0.03574,0.999863,0.999511,0.999361,-8.054766,11.167427,8.225303,9.622141,16.339333,1.296495,-0.004373,0.024421,-0.021376,-0.033219,-0.019141,0.63484,-0.007968,0.038683,0.230198
-0.464688,-1.697233,-3.844126,14.1608,48.421005,107.590317,-0.016542,-0.031267,-0.03575,0.999863,0.999511,0.999361,-8.05442,11.168633,8.227564,9.624598,16.338295,1.298243,-0.004361,0.024406,-0.021349,-0.032915,-0.019083,0.634515,-0.007876,0.038631,0.23013
-0.463347,-1.695273,-3.842525,14.15908,48.418098,107.586952,-0.016556,-0.031276,-0.03576,0.999863,0.999511,0.99936,-8.054042,11.169731,8.22995,9.626781,16.337456,1.298847,-0.004352,0.024393,-0.021325,-0.032642,-0.019026,0.634197,-0.007793,0.038586,0.23006
-0.462178,-1.693622,-3.841253,14.157341,48.415154,107.583557,-0.01657,-0.031283,-0.035769,0.999863,0.999511,0.99936,-8.053668,11.170753,8.232468,9.62874,16.336739,1.298684,-0.004345,0.024381,-0.021304,-0.032395,-0.01897,0.633881,-0.00772,0.038547,0.229989
-0.461139,-1.692201,-3.840221,14.155584,48.412159,107.580093,-0.016583,-0.031291,-0.035778,0.999862,0.99951,0.99936,-8.053322,11.1717,8.235073,9.630511,16.336105,1.297971,-0.00434,0.024371,-0.021284,-0.032167,-0.018915,0.633567,-0.007653,0.038512,0.229916
-0.460205,-1.690963,-3.839378,14.153809,48.409107,107.576591,-0.016596,-0.031298,-0.035787,0.999862,0.99951,0.999359,-8.053013,11.172585,8.237735,9.632133,16.335518,1.296852,-0.004336,0.024361,-0.021266,-0.031954,-0.018861,0.633253,-0.007591,0.03848,0.229842
-0.459286,-1.689725,-3.838521,14.151902,48.405769,107.572746,-0.016607,-0.031305,-0.035795,0.999862,0.99951,0.999359,-8.052757,11.173424,8.240632,9.633653,16.334984,1.295496,-0.00433,0.024349,-0.021249,-0.031748,-0.018808,0.632922,-0.007532,0.038448,0.229763
-0.458346,-1.688439,-3.837595,14.149845,48.402138,107.568542,-0.016618,-0.031311,-0.035803,0.999862,0.99951,0.999359,-8.052565,11.174263,8.243847,9.63511,16.334465,1.293971,-0.004323,0.024334,-0.021231,-0.031543,-0.018758,0.632572,-0.007474,0.038414,0.229678
-0.457461,-1.687237,-3.836746,14.147703,48.398315,107.564148,-0.016627,-0.031317,-0.035811,0.999862,0.99951,0.999359,-8.052454,11.175056,8.247239,9.636519,16.333931,1.292256,-0.004316,0.02432,-0.021216,-0.031346,-0.018709,0.632209,-0.00742,0.038381,0.22959
-0.45663,-1.686129,-3.835989,14.145525,48.394417,107.559647,-0.016636,-0.031322,-0.035818,0.999862,0.999509,0.999358,-8.052413,11.175789,8.25079,9.637876,16.333366,1.290396,-0.00431,0.024305,-0.021201,-0.031158,-0.018661,0.631839,-0.007369,0.03835,0.2295
-0.455851,-1.685111,-3.83532,14.143332,48.390495,107.55513,-0.016645,-0.031327,-0.035825,0.999861,0.999509,0.999358,-8.052426,11.176476,8.254381,9.63918,16.332779,1.28837,-0.004304,0.024292,-0.021188,-0.030978,-0.018613,0.631467,-0.007322,0.03832,0.229409
-0.455117,-1.684168,-3.834723,14.141152,48.386566,107.550613,-0.016654,-0.031332,-0.035832,0.999861,0.999509,0.999358,-8.052482,11.177116,8.258014,9.640431,16.332176,1.286253,-0.0043,0.024279,-0.021175,-0.030806,-0.018567,0.631098,-0.007277,0.038292,0.229319
-0.454422,-1.683291,-3.834183,14.13898,48.382664,107.54612,-0.016662,-0.031337,-0.035839,0.999861,0.999509,0.999358,-8.052574,11.177711,8.261684,9.641631,16.331573,1.284093,-0.004295,0.024266,-0.021163,-0.030642,-0.018522,0.630731,-0.007234,0.038265,0.229229
-0.453764,-1.682468,-3.833691,14.136834,48.37878,107.541664,-0.01667,-0.031342,-0.035845,0.999861,0.999509,0.999357,-8.052694,11.178268,8.265291,9.642786,16.330971,1.281843,-0.004291,0.024253,-0.021151,-0.030483,-0.018477,0.630369,-0.007193,0.03824,0.22914
-0.453136,-1.681694,-3.833241,14.134714,48.374954,107.537247,-0.016678,-0.031346,-0.035852,0.999861,0.999509,0.999357,-8.052836,11.178795,8.268865,9.643896,16.330376,1.279567,-0.004287,0.024241,-0.02114,-0.030331,-0.018434,0.630011,-0.007155,0.038216,0.229052
-0.541179,-1.834361,-4.000422,14.326545,48.767727,107.994476,-0.01719,-0.031653,-0.035964,0.999852,0.999499,0.999353,-8.015067,11.176262,7.9387,9.585954,16.331009,1.291534,-0.004196,0.02816,-0.025514,-0.051858,-0.011069,0.655732,-0.011794,0.041822,0.233835
-0.682924,-2.102978,-4.306633,14.668379,49.443932,108.775757,-0.018172,-0.032301,-0.036126,0.999835,0.999478,0.999347,-7.946822,11.169136,7.441822,9.474099,16.37928,1.491501,-0.003483,0.032511,-0.028687,-0.087562,-0.000825,0.707478,-0.018411,0.046339,0.244032
-0.85256,-2.448813,-4.709407,15.139168,50.379635,109.8526,-0.019819,-0.033359,-0.036346,0.999804,0.999443,0.999339,-7.858528,11.153816,6.781912,9.320338,16.49514,1.891764,-0.002146,0.03767,-0.029107,-0.134569,0.010169,0.784112,-0.025424,0.049509,0.258814
-0.836313,-2.533235,-4.812765,15.702728,51.538063,111.178993,-0.021388,-0.034726,-0.036649,0.999771,0.999397,0.999328,-7.811785,11.181389,5.664951,9.24732,16.637108,2.978446,-0.010009,0.037327,-0.011055,-0.178822,0.010421,0.897709,-0.019265,0.043853,0.286272
-0.949408,-2.758423,-5.087567,16.425121,52.967457,112.804245,-0.023689,-0.036395,-0.037067,0.999719,0.999337,0.999313,-7.715633,11.236107,4.464668,9.060253,16.691338,4.220351,-0.00673,0.041677,-0.009383,-0.223356,0.009871,1.015296,-0.023277,0.03771,0.310281
-1.095498,-3.026289,-5.417818,17.228224,54.548065,114.597443,-0.02603,-0.038112,-0.037592,0.999661,0.999274,0.999293,-7.56677,11.307396,3.15507,8.803629,16.660027,5.583087,-0.00385,0.045785,-0.0089,-0.270301,0.006895,1.14094,-0.028885,0.030104,0.337302
-1.229098,-3.27847,-5.740783,18.097149,56.213032,116.477119,-0.028286,-0.03979,-0.038191,0.9996,0.999208,0.99927,-7.375993,11.394768,1.736834,8.523326,16.563324,7.01373,-0.001654,0.049891,-0.008496,-0.314396,-0.000161,1.27175,-0.033903,0.021253,0.368344
-1.315927,-3.464028,-6.000949,19.037054,57.961319,118.439613,-0.030544,-0.04136,-0.03878,0.999533,0.999144,0.999248,-7.152012,11.497414,0.20002,8.256353,16.421303,8.485151,-0.000867,0.054319,-0.009397,-0.351053,-0.011836,1.408115,-0.036945,0.0111,0.403861
-1.366701,-3.592986,-6.203549,20.030691,59.781738,120.475105,-0.032352,-0.042623,-0.039304,0.999476,0.999091,0.999227,-6.918455,11.614502,-1.464736,8.00875,16.276474,9.957687,0.00023,0.058421,-0.013175,-0.380914,-0.028606,1.546723,-0.038233,-0.00016,0.441645
-1.264736,-3.535727,-6.206896,20.972416,61.393719,122.247086,-0.033236,-0.043459,-0.039631,0.999447,0.999055,0.999214,-6.744864,11.950462,-3.598777,7.834323,16.271706,11.620274,0.002883,0.05877,-0.003357,-0.394021,-0.065952,1.657946,-0.028446,-0.016253,0.477109
-1.250642,-3.558344,-6.279234,22.006754,63.278828,124.339104,-0.034026,-0.043691,-0.039749,0.999421,0.999045,0.99921,-6.560342,12.233955,-5.726194,7.667809,16.257057,13.219277,0.007396,0.06302,-0.014857,-0.413874,-0.097001,1.794393,-0.025104,-0.033241,0.512125
-1.259222,-3.619106,-6.382721,23.064468,65.147224,126.396187,-0.034586,-0.043601,-0.039633,0.999402,0.999049,0.999214,-6.348036,12.487434,-7.942495,7.521901,16.260109,14.711731,0.013469,0.069891,-0.03621,-0.437884,-0.141059,1.940909,-0.022028,-0.052044,0.547284
-1.202011,-3.677488,-6.495721,23.853533,66.312714,127.645348,-0.033385,-0.043127,-0.039276,0.999443,0.99907,0.999228,-6.123004,13.057518,-10.637775,7.475588,16.460411,16.083015,0.024253,0.074848,-0.034657,-0.444644,-0.202876,2.006465,-0.013998,-0.077456,0.572372
-1.179742,-3.710737,-6.539753,24.706268,67.826271,129.319199,-0.033421,-0.042244,-0.03861,0.999441,0.999107,0.999254,-5.871039,13.495476,-13.065528,7.414685,16.673737,17.443449,0.032785,0.08349,-0.053762,-0.46803,-0.24786,2.10997,-0.010076,-0.103734,0.600186
-1.139822,-3.715313,-6.537951,25.623381,69.430954,131.095535,-0.032892,-0.041081,-0.037666,0.999459,0.999156,0.99929,-5.626591,13.853729,-15.396472,7.326454,16.921371,18.806583,0.04277,0.092556,-0.072919,-0.492921,-0.2896,2.225802,-0.005648,-0.128436,0.632316
-1.117693,-3.793216,-6.632839,26.08005,69.917778,131.624924,-0.029972,-0.040176,-0.036813,0.999551,0.999193,0.999322,-5.344062,14.490524,-17.807013,7.288706,17.393181,20.065451,0.053294,0.091405,-0.035155,-0.491619,-0.316262,2.176467,-0.003061,-0.151579,0.654228
-1.085004,-3.780342,-6.593608,26.616661,70.836258,132.649582,-0.029406,-0.039026,-0.035833,0.999568,0.999238,0.999358,-5.145897,14.940033,-19.819761,7.264802,17.725281,21.183889,0.058212,0.10052,-0.037117,-0.511891,-0.342256,2.220318,-0.001957,-0.170096,0.676034
-1.030743,-3.725006,-6.498654,27.128466,71.708961,133.617676,-0.028944,-0.037768,-0.03468,0.999581,0.999287,0.999398,-5.015079,15.280762,-21.58452,7.238745,17.977455,22.167887,0.062138,0.111183,-0.039016,-0.532273,-0.367575,2.278821,-0.000315,-0.185887,0.696764
-0.961526,-3.635586,-6.352726,27.566307,72.447624,134.433823,-0.028273,-0.036285,-0.033331,0.9996,0.999341,0.999444,-4.948856,15.565598,-23.148033,7.225709,18.197678,22.979614,0.065306,0.123719,-0.038772,-0.551026,-0.390909,2.3343,0.001592,-0.199407,0.715453
-0.936846,-3.595314,-6.262166,27.439674,71.783295,133.690414,-0.025836,-0.036019,-0.032293,0.999666,0.999351,0.999478,-4.737288,16.080215,-24.338406,7.271736,18.511948,23.538673,0.067786,0.115987,0.033079,-0.523262,-0.361082,2.16054,-0.001522,-0.207414,0.727281
-0.907993,-3.525763,-6.122302,27.533777,71.938133,133.870056,-0.026317,-0.035175,-0.031155,0.999654,0.999381,0.999515,-4.629385,16.456024,-25.348289,7.320716,18.727142,23.937899,0.065509,0.12599,0.046253,-0.534305,-0.371543,2.141544,-0.003822,-0.21682,0.737156
-0.873307,-3.448174,-5.970665,27.692873,72.194557,134.155792,-0.026433,-0.034133,-0.029876,0.999651,0.999417,0.999554,-4.568651,16.7453,-26.253927,7.355641,18.898926,24.231457,0.063664,0.13736,0.053655,-0.550021,-0.381269,2.159395,-0.00596,-0.224008,0.74744
-0.823535,-3.321288,-5.757329,27.457117,71.292519,133.167923,-0.02449,-0.034673,-0.02894,0.9997,0.999399,0.999581,-4.121781,17.07605,-26.682009,7.47225,19.053513,24.401459,0.055326,0.119834,0.12455,-0.500934,-0.323971,1.957287,-0.008407,-0.227054,0.767082
-0.803237,-3.231599,-5.586985,27.393776,71.164726,133.035049,-0.025141,-0.034026,-0.027933,0.999684,0.999421,0.99961,-3.862413,17.35437,-27.116806,7.58712,19.111084,24.435457,0.04796,0.127454,0.14402,-0.511004,-0.331173,1.923089,-0.011454,-0.233251,0.774126
-0.793213,-3.163613,-5.445943,27.423634,71.173897,133.04744,-0.02516,-0.033151,-0.026897,0.999683,0.99945,0.999638,-3.700602,17.587723,-27.543139,7.678952,19.135117,24.390625,0.041653,0.136272,0.156151,-0.526477,-0.338439,1.929046,-0.015342,-0.235686,0.78174
-0.698316,-2.992001,-5.190593,27.347609,70.57193,132.408936,-0.023582,-0.03382,-0.026216,0.999722,0.999428,0.999656,-3.123254,17.828598,-27.618111,7.878187,18.99749,24.378164,0.026185,0.110067,0.223366,-0.474965,-0.290138,1.710462,-0.014362,-0.235999,0.814355
-0.652267,-2.860481,-4.98816,27.294516,70.437012,132.266769,-0.023933,-0.033319,-0.025515,0.999714,0.999445,0.999674,-2.82351,18.067604,-27.777477,8.056275,18.817581,24.240265,0.018283,0.113513,0.247933,-0.477557,-0.29901,1.669594,-0.014921,-0.240484,0.823524
-0.626053,-2.773765,-4.842582,27.304289,70.413391,132.244583,-0.023629,-0.032569,-0.024835,0.999721,0.999469,0.999692,-2.659446,18.279785,-27.977831,8.177676,18.657654,24.051409,0.011988,0.118115,0.262121,-0.484642,-0.306405,1.666876,-0.016371,-0.242839,0.830931
-0.603543,-2.701057,-4.717793,27.338947,70.422569,132.256241,-0.023143,-0.031819,-0.024198,0.999732,0.999494,0.999707,-2.569235,18.456604,-28.187534,8.258206,18.518707,23.845301,0.006528,0.122412,0.273293,-0.4908,-0.312765,1.672185,-0.01769,-0.243761,0.838807
-0.391757,-2.47072,-4.424117,27.473473,70.465691,132.406876,-0.022871,-0.032727,-0.023657,0.999738,0.999464,0.99972,-2.014672,18.699722,-28.371233,8.358532,18.352158,23.811361,-0.00408,0.088091,0.326212,-0.430542,-0.265569,1.467747,-0.007381,-0.248316,0.880391
-0.280021,-2.276423,-4.176252,27.508877,70.459465,132.391098,-0.022756,-0.032269,-0.023131,0.999741,0.999479,0.999732,-1.7516,18.875031,-28.526846,8.473842,18.143211,23.772692,-0.005889,0.084154,0.350407,-0.420751,-0.271941,1.426251,-0.001286,-0.255467,0.892325
-0.194032,-2.131837,-3.990813,27.583199,70.539665,132.47084,-0.022073,-0.031621,-0.022671,0.999756,0.9995,0.999743,-1.611635,18.996307,-28.683907,8.558276,17.954727,23.755236,-0.006867,0.081396,0.362633,-0.417502,-0.277367,1.418589,0.003007,-0.261763,0.901125
-0.111956,-2.000742,-3.827593,27.679146,70.649559,132.581558,-0.021273,-0.031011,-0.022294,0.999774,0.999519,0.999751,-1.53447,19.075874,-28.837561,8.622988,17.791473,23.762053,-0.007181,0.078744,0.370885,-0.41455,-0.282194,1.418734,0.007011,-0.267016,0.909945
0.184667,-1.717294,-3.494889,27.902357,71.043457,133.136124,-0.023149,-0.032184,-0.021729,0.999732,0.999482,0.999764,-1.1788,19.159256,-29.018099,8.568715,17.728485,23.894869,-0.003858,0.033117,0.407766,-0.356176,-0.242026,1.229729,0.025553,-0.273514,0.950892
0.377801,-1.410609,-3.127005,28.017302,71.156982,133.239487,-0.022582,-0.031582,-0.021208,0.999745,0.999501,0.999775,-1.079986,19.220474,-29.136189,8.588752,17.562965,23.986002,-0.000672,0.023506,0.428478,-0.341461,-0.245375,1.190943,0.037879,-0.281953,0.963627
0.540023,-1.148609,-2.81497,28.139624,71.323738,133.4077,-0.021486,-0.030715,-0.020779,0.999769,0.999528,0.999784,-1.08498,19.283905,-29.250237,8.613475,17.389954,24.073244,0.001636,0.016025,0.438463,-0.332931,-0.25103,1.182951,0.04744,-0.290549,0.972543
0.689745,-0.911415,-2.537544,28.268606,71.500931,133.588287,-0.020357,-0.029905,-0.020446,0.999793,0.999553,0.999791,-1.139412,19.347504,-29.364252,8.639309,17.232323,24.16164,0.00402,0.0091,0.444996,-0.325493,-0.257011,1.181575,0.05591,-0.298401,0.9811
0.833524,-0.686813,-2.279962,28.397284,71.674698,133.76532,-0.019299,-0.029197,-0.020206,0.999814,0.999574,0.999796,-1.225436,19.411423,-29.475706,8.667961,17.094086,24.247946,0.006638,0.002615,0.450765,-0.318336,-0.263059,1.181552,0.063866,-0.305584,0.98969
1.104759,-0.385619,-1.900539,28.611612,72.195663,134.448044,-0.021087,-0.028693,-0.019608,0.999778,0.999588,0.999808,-1.278265,19.50547,-29.58383,8.281801,17.151375,24.294456,0.009133,-0.038,0.47672,-0.269825,-0.230012,1.022438,0.082296,-0.306222,1.02451
1.299415,-0.065884,-1.511629,28.744295,72.354164,134.603073,-0.020514,-0.027914,-0.019043,0.99979,0.99961,0.999819,-1.458614,19.614082,-29.63302,8.077518,17.108681,24.271658,0.012085,-0.045891,0.498729,-0.25432,-0.231908,0.986295,0.094703,-0.311232,1.036173
1.461421,0.193834,-1.197236,28.882019,72.519958,134.763031,-0.019787,-0.027016,-0.018546,0.999804,0.999635,0.999828,-1.6508,19.731552,-29.730721,7.963606,17.021782,24.298382,0.014839,-0.049961,0.510969,-0.245568,-0.237218,0.973024,0.10475,-0.317272,1.046289
1.60325,0.415976,-0.92937,29.017223,72.681183,134.92038,-0.019107,-0.026237,-0.018123,0.999817,0.999656,0.999836,-1.834419,19.850159,-29.869968,7.909346,16.919975,24.361994,0.017951,-0.052516,0.520058,-0.238845,-0.242868,0.964924,0.113446,-0.322827,1.056403
